sample,mouse.ID,Diet,Batch,age.wks,age.approx.wks,Age (month),Cage,Cohort,Age_bins,Age group
DO_20_1025_043w,DO-20-1025,20,10,43,44,10,3392,G22W2,6-12 months,8/10/16 months
DO_20_1025_148w,DO-20-1025,20,15,148,148,34,3392,G22W2,>=31 months,34+months
DO_20_1025_097w,DO-20-1025,20,13,97,96,22,3392,G22W2,19-24 months,22/28 months
DO_1D_3038_121w,DO-1D-3038,1D,30,121,121,28,4112,G23W1,25-30 months,22/28 months
DO_1D_3038_096w,DO-1D-3038,1D,28,96,96,22,4112,G23W1,19-24 months,22/28 months
DO_1D_3038_069w,DO-1D-3038,1D,25,69,69,16,4112,G23W1,13-18 months,8/10/16 months
DO_1D_3038_023w,DO-1D-3038,1D,19,23,21,5,4112,G23W1,<=5 months,5 months
DO_1D_3038_044w,DO-1D-3038,1D,23,44,44,10,4112,G23W1,6-12 months,8/10/16 months
DO_2D_4106_044w,DO-2D-4106,2D,72,44,44,10,5845,G26W1,6-12 months,8/10/16 months
DO_2D_4106_096w,DO-2D-4106,2D,74,96,96,22,5845,G26W1,19-24 months,22/28 months
DO_2D_4106_069w,DO-2D-4106,2D,73,69,69,16,5845,G26W1,13-18 months,8/10/16 months
DO_AL_0105_121w,DO-AL-0105,AL,81,121,121,28,5837,G26W1,25-30 months,22/28 months
DO_AL_0105_044w,DO-AL-0105,AL,70,44,44,10,5837,G26W1,6-12 months,8/10/16 months
DO_AL_0105_096w,DO-AL-0105,AL,74,96,96,22,5837,G26W1,19-24 months,22/28 months
DO_AL_0105_069w,DO-AL-0105,AL,72,69,69,16,5837,G26W1,13-18 months,8/10/16 months
DO_20_1151_021w,DO-20-1151,20,96,21,21,5,6303,G27W2,<=5 months,5 months
DO_20_1151_069w,DO-20-1151,20,100,69,69,16,6303,G27W2,13-18 months,8/10/16 months
DO_20_1151_148w,DO-20-1151,20,106,148,148,34,6303,G27W2,>=31 months,34+months
DO_20_1151_174w,DO-20-1151,20,129,174,174,40,6303,G27W2,>=31 months,34+months
DO_20_1151_044w,DO-20-1151,20,98,44,44,10,6303,G27W2,6-12 months,8/10/16 months
DO_AL_0158_044w,DO-AL-0158,AL,98,44,44,10,6302,G27W2,6-12 months,8/10/16 months
DO_2D_4075_120w,DO-2D-4075,2D,56,120,121,28,4979,G24W1,25-30 months,22/28 months
DO_2D_4075_021w,DO-2D-4075,2D,48,21,21,5,4979,G24W1,<=5 months,5 months
DO_1D_3073_068w,DO-1D-3073,1D,52,68,69,16,4977,G24W1,13-18 months,8/10/16 months
DO_1D_3073_095w,DO-1D-3073,1D,54,95,96,22,4977,G24W1,19-24 months,22/28 months
DO_1D_3073_021w,DO-1D-3073,1D,48,21,21,5,4977,G24W1,<=5 months,5 months
DO_AL_0179_021w,DO-AL-0179,AL,118,21,21,5,6531,G28W2,<=5 months,5 months
DO_AL_0179_069w,DO-AL-0179,AL,122,69,69,16,6531,G28W2,13-18 months,8/10/16 months
DO_AL_0179_096w,DO-AL-0179,AL,125,96,96,22,6531,G28W2,19-24 months,22/28 months
DO_AL_0179_122w,DO-AL-0179,AL,127,122,121,28,6531,G28W2,25-30 months,22/28 months
DO_2D_4109_069w,DO-2D-4109,2D,73,69,69,16,5845,G26W1,13-18 months,8/10/16 months
DO_2D_4109_044w,DO-2D-4109,2D,72,44,44,10,5845,G26W1,6-12 months,8/10/16 months
DO_2D_4109_020w,DO-2D-4109,2D,69,20,21,5,5845,G26W1,<=5 months,5 months
DO_2D_4090_121w,DO-2D-4090,2D,67,121,121,28,5096,G24W2,25-30 months,22/28 months
DO_2D_4090_069w,DO-2D-4090,2D,64,69,69,16,5096,G24W2,13-18 months,8/10/16 months
DO_2D_4090_096w,DO-2D-4090,2D,66,96,96,22,5096,G24W2,19-24 months,22/28 months
DO_1D_3141_096w,DO-1D-3141,1D,93,96,96,22,6189,G27W1,19-24 months,22/28 months
DO_1D_3141_044w,DO-1D-3141,1D,88,44,44,10,6189,G27W1,6-12 months,8/10/16 months
DO_1D_3141_121w,DO-1D-3141,1D,95,121,121,28,6189,G27W1,25-30 months,22/28 months
DO_1D_3141_021w,DO-1D-3141,1D,85,21,21,5,6189,G27W1,<=5 months,5 months
DO_20_1120_120w,DO-20-1120,20,80,120,121,28,5880,G26W2,25-30 months,22/28 months
DO_20_1120_021w,DO-20-1120,20,75,21,21,5,5880,G26W2,<=5 months,5 months
DO_20_1120_044w,DO-20-1120,20,77,44,44,10,5880,G26W2,6-12 months,8/10/16 months
DO_AL_0085_096w,DO-AL-0085,AL,66,96,96,22,5076,G24W2,19-24 months,22/28 months
DO_AL_0085_069w,DO-AL-0085,AL,62,69,69,16,5076,G24W2,13-18 months,8/10/16 months
DO_AL_0085_022w,DO-AL-0085,AL,56,22,21,5,5076,G24W2,<=5 months,5 months
DO_1D_3111_096w,DO-1D-3111,1D,74,96,96,22,5843,G26W1,19-24 months,22/28 months
DO_1D_3111_069w,DO-1D-3111,1D,73,69,69,16,5843,G26W1,13-18 months,8/10/16 months
DO_1D_3111_021w,DO-1D-3111,1D,69,21,21,5,5843,G26W1,<=5 months,5 months
DO_1D_3111_044w,DO-1D-3111,1D,71,44,44,10,5843,G26W1,6-12 months,8/10/16 months
DO_1D_3111_148w,DO-1D-3111,1D,74,148,148,34,5843,G26W1,>=31 months,34+months
DO_20_1171_097w,DO-20-1171,20,115,97,96,22,6472,G28W1,19-24 months,22/28 months
DO_20_1171_021w,DO-20-1171,20,108,21,21,5,6472,G28W1,<=5 months,5 months
DO_1D_3175_121w,DO-1D-3175,1D,116,121,121,28,6476,G28W1,25-30 months,22/28 months
DO_1D_3175_021w,DO-1D-3175,1D,109,21,21,5,6476,G28W1,<=5 months,5 months
DO_1D_3175_097w,DO-1D-3175,1D,115,97,96,22,6476,G28W1,19-24 months,22/28 months
DO_1D_3060_020w,DO-1D-3060,1D,34,20,21,5,4341,G23W2,<=5 months,5 months
DO_1D_3060_121w,DO-1D-3060,1D,45,121,121,28,4341,G23W2,25-30 months,22/28 months
DO_1D_3060_096w,DO-1D-3060,1D,43,96,96,22,4341,G23W2,19-24 months,22/28 months
DO_AL_0130_044w,DO-AL-0130,AL,85,44,44,10,6182,G27W1,6-12 months,8/10/16 months
DO_AL_0130_021w,DO-AL-0130,AL,83,21,21,5,6182,G27W1,<=5 months,5 months
DO_AL_0130_069w,DO-AL-0130,AL,88,69,69,16,6182,G27W1,13-18 months,8/10/16 months
DO_1D_3067_021w,DO-1D-3067,1D,47,21,21,5,4976,G24W1,<=5 months,5 months
DO_AL_0159_021w,DO-AL-0159,AL,96,21,21,5,6302,G27W2,<=5 months,5 months
DO_AL_0159_069w,DO-AL-0159,AL,100,69,69,16,6302,G27W2,13-18 months,8/10/16 months
DO_AL_0071_044w,DO-AL-0071,AL,48,44,44,10,4968,G24W1,6-12 months,8/10/16 months
DO_AL_0071_095w,DO-AL-0071,AL,52,95,96,22,4968,G24W1,19-24 months,22/28 months
DO_AL_0071_068w,DO-AL-0071,AL,50,68,69,16,4968,G24W1,13-18 months,8/10/16 months
DO_AL_0071_120w,DO-AL-0071,AL,54,120,121,28,4968,G24W1,25-30 months,22/28 months
DO_AL_0071_021w,DO-AL-0071,AL,46,21,21,5,4968,G24W1,<=5 months,5 months
DO_1D_3065_095w,DO-1D-3065,1D,53,95,96,22,4976,G24W1,19-24 months,22/28 months
DO_1D_3065_068w,DO-1D-3065,1D,51,68,69,16,4976,G24W1,13-18 months,8/10/16 months
DO_1D_3065_021w,DO-1D-3065,1D,47,21,21,5,4976,G24W1,<=5 months,5 months
DO_AL_0078_120w,DO-AL-0078,AL,54,120,121,28,4969,G24W1,25-30 months,22/28 months
DO_AL_0078_068w,DO-AL-0078,AL,50,68,69,16,4969,G24W1,13-18 months,8/10/16 months
DO_2D_4192_096w,DO-2D-4192,2D,127,96,96,22,6540,G28W2,19-24 months,22/28 months
DO_2D_4192_069w,DO-2D-4192,2D,125,69,69,16,6540,G28W2,13-18 months,8/10/16 months
DO_20_1153_021w,DO-20-1153,20,96,21,21,5,6304,G27W2,<=5 months,5 months
DO_1D_3167_021w,DO-1D-3167,1D,109,21,21,5,6475,G28W1,<=5 months,5 months
DO_1D_3167_044w,DO-1D-3167,1D,112,44,44,10,6475,G28W1,6-12 months,8/10/16 months
DO_1D_3167_069w,DO-1D-3167,1D,114,69,69,16,6475,G28W1,13-18 months,8/10/16 months
DO_40_2079_021w,DO-40-2079,40,47,21,21,5,4975,G24W1,<=5 months,5 months
DO_20_1188_122w,DO-20-1188,20,127,122,121,28,6534,G28W2,25-30 months,22/28 months
DO_20_1188_174w,DO-20-1188,20,128,174,174,40,6534,G28W2,>=31 months,34+months
DO_20_1188_148w,DO-20-1188,20,128,148,148,34,6534,G28W2,>=31 months,34+months
DO_20_1188_044w,DO-20-1188,20,121,44,44,10,6534,G28W2,6-12 months,8/10/16 months
DO_20_1188_069w,DO-20-1188,20,123,69,69,16,6534,G28W2,13-18 months,8/10/16 months
DO_20_1188_021w,DO-20-1188,20,119,21,21,5,6534,G28W2,<=5 months,5 months
DO_AL_0107_020w,DO-AL-0107,AL,68,20,21,5,5837,G26W1,<=5 months,5 months
DO_AL_0107_121w,DO-AL-0107,AL,81,121,121,28,5837,G26W1,25-30 months,22/28 months
DO_AL_0107_044w,DO-AL-0107,AL,70,44,44,10,5837,G26W1,6-12 months,8/10/16 months
DO_40_2169_021w,DO-40-2169,40,109,21,21,5,6474,G28W1,<=5 months,5 months
DO_40_2169_069w,DO-40-2169,40,114,69,69,16,6474,G28W1,13-18 months,8/10/16 months
DO_40_2169_097w,DO-40-2169,40,115,97,96,22,6474,G28W1,19-24 months,22/28 months
DO_2D_4088_043w,DO-2D-4088,2D,61,43,44,10,5095,G24W2,6-12 months,8/10/16 months
DO_1D_3089_069w,DO-1D-3089,1D,63,69,69,16,5094,G24W2,13-18 months,8/10/16 months
DO_1D_3089_096w,DO-1D-3089,1D,65,96,96,22,5094,G24W2,19-24 months,22/28 months
DO_1D_3089_022w,DO-1D-3089,1D,58,22,21,5,5094,G24W2,<=5 months,5 months
DO_40_2087_022w,DO-40-2087,40,58,22,21,5,5085,G24W2,<=5 months,5 months
DO_40_2087_069w,DO-40-2087,40,63,69,69,16,5085,G24W2,13-18 months,8/10/16 months
DO_40_2087_096w,DO-40-2087,40,66,96,96,22,5085,G24W2,19-24 months,22/28 months
DO_40_2087_173w,DO-40-2087,40,67,173,174,40,5085,G24W2,>=31 months,34+months
DO_40_2087_148w,DO-40-2087,40,67,148,148,34,5085,G24W2,>=31 months,34+months
DO_AL_0016_069w,DO-AL-0016,AL,4,69,69,16,3298,G22W1,13-18 months,8/10/16 months
DO_AL_0016_038w,DO-AL-0016,AL,3,38,35,8,3298,G22W1,6-12 months,8/10/16 months
DO_AL_0016_044w,DO-AL-0016,AL,1,44,44,10,3298,G22W1,6-12 months,8/10/16 months
DO_2D_4097_069w,DO-2D-4097,2D,73,69,69,16,5844,G26W1,13-18 months,8/10/16 months
DO_2D_4097_044w,DO-2D-4097,2D,71,44,44,10,5844,G26W1,6-12 months,8/10/16 months
DO_2D_4097_121w,DO-2D-4097,2D,81,121,121,28,5844,G26W1,25-30 months,22/28 months
DO_2D_4097_148w,DO-2D-4097,2D,74,148,148,34,5844,G26W1,>=31 months,34+months
DO_2D_4097_021w,DO-2D-4097,2D,69,21,21,5,5844,G26W1,<=5 months,5 months
DO_2D_4097_096w,DO-2D-4097,2D,74,96,96,22,5844,G26W1,19-24 months,22/28 months
DO_AL_0057_096w,DO-AL-0057,AL,41,96,96,22,4333,G23W2,19-24 months,22/28 months
DO_AL_0057_044w,DO-AL-0057,AL,36,44,44,10,4333,G23W2,6-12 months,8/10/16 months
DO_AL_0057_069w,DO-AL-0057,AL,38,69,69,16,4333,G23W2,13-18 months,8/10/16 months
DO_2D_4037_096w,DO-2D-4037,2D,28,96,96,22,4114,G23W1,19-24 months,22/28 months
DO_2D_4037_121w,DO-2D-4037,2D,30,121,121,28,4114,G23W1,25-30 months,22/28 months
DO_2D_4037_148w,DO-2D-4037,2D,31,148,148,34,4114,G23W1,>=31 months,34+months
DO_2D_4037_174w,DO-2D-4037,2D,32,174,174,40,4114,G23W1,>=31 months,34+months
DO_AL_0084_022w,DO-AL-0084,AL,56,22,21,5,5076,G24W2,<=5 months,5 months
DO_AL_0084_069w,DO-AL-0084,AL,62,69,69,16,5076,G24W2,13-18 months,8/10/16 months
DO_AL_0084_044w,DO-AL-0084,AL,59,44,44,10,5076,G24W2,6-12 months,8/10/16 months
DO_AL_0084_096w,DO-AL-0084,AL,64,96,96,22,5076,G24W2,19-24 months,22/28 months
DO_40_2086_069w,DO-40-2086,40,63,69,69,16,5085,G24W2,13-18 months,8/10/16 months
DO_40_2086_022w,DO-40-2086,40,57,22,21,5,5085,G24W2,<=5 months,5 months
DO_40_2086_096w,DO-40-2086,40,66,96,96,22,5085,G24W2,19-24 months,22/28 months
DO_40_2114_148w,DO-40-2114,40,82,148,148,34,5882,G26W2,>=31 months,34+months
DO_40_2114_120w,DO-40-2114,40,80,120,121,28,5882,G26W2,25-30 months,22/28 months
DO_40_2114_044w,DO-40-2114,40,77,44,44,10,5882,G26W2,6-12 months,8/10/16 months
DO_40_2114_096w,DO-40-2114,40,79,96,96,22,5882,G26W2,19-24 months,22/28 months
DO_40_2114_021w,DO-40-2114,40,75,21,21,5,5882,G26W2,<=5 months,5 months
DO_20_1192_021w,DO-20-1192,20,119,21,21,5,6534,G28W2,<=5 months,5 months
DO_20_1192_044w,DO-20-1192,20,121,44,44,10,6534,G28W2,6-12 months,8/10/16 months
DO_AL_0166_097w,DO-AL-0166,AL,115,97,96,22,6469,G28W1,19-24 months,22/28 months
DO_AL_0166_021w,DO-AL-0166,AL,107,21,21,5,6469,G28W1,<=5 months,5 months
DO_AL_0074_021w,DO-AL-0074,AL,46,21,21,5,4969,G24W1,<=5 months,5 months
DO_AL_0074_068w,DO-AL-0074,AL,50,68,69,16,4969,G24W1,13-18 months,8/10/16 months
DO_40_2129_044w,DO-40-2129,40,86,44,44,10,6186,G27W1,6-12 months,8/10/16 months
DO_40_2129_069w,DO-40-2129,40,90,69,69,16,6186,G27W1,13-18 months,8/10/16 months
DO_AL_0088_096w,DO-AL-0088,AL,66,96,96,22,5076,G24W2,19-24 months,22/28 months
DO_AL_0088_069w,DO-AL-0088,AL,62,69,69,16,5076,G24W2,13-18 months,8/10/16 months
DO_AL_0088_022w,DO-AL-0088,AL,56,22,21,5,5076,G24W2,<=5 months,5 months
DO_40_2142_044w,DO-40-2142,40,87,44,44,10,6187,G27W1,6-12 months,8/10/16 months
DO_40_2142_021w,DO-40-2142,40,85,21,21,5,6187,G27W1,<=5 months,5 months
DO_40_2142_069w,DO-40-2142,40,90,69,69,16,6187,G27W1,13-18 months,8/10/16 months
DO_1D_3136_021w,DO-1D-3136,1D,85,21,21,5,6188,G27W1,<=5 months,5 months
DO_1D_3136_121w,DO-1D-3136,1D,95,121,121,28,6188,G27W1,25-30 months,22/28 months
DO_1D_3136_069w,DO-1D-3136,1D,91,69,69,16,6188,G27W1,13-18 months,8/10/16 months
DO_1D_3019_035w,DO-1D-3019,1D,9,35,35,8,3395,G22W2,6-12 months,8/10/16 months
DO_1D_3019_121w,DO-1D-3019,1D,15,121,121,28,3395,G22W2,25-30 months,22/28 months
DO_1D_3019_097w,DO-1D-3019,1D,14,97,96,22,3395,G22W2,19-24 months,22/28 months
DO_1D_3019_069w,DO-1D-3019,1D,13,69,69,16,3395,G22W2,13-18 months,8/10/16 months
DO_40_2155_021w,DO-40-2155,40,97,21,21,5,6306,G27W2,<=5 months,5 months
DO_40_2155_044w,DO-40-2155,40,99,44,44,10,6306,G27W2,6-12 months,8/10/16 months
DO_1D_3039_121w,DO-1D-3039,1D,30,121,121,28,4112,G23W1,25-30 months,22/28 months
DO_1D_3039_096w,DO-1D-3039,1D,28,96,96,22,4112,G23W1,19-24 months,22/28 months
DO_1D_3039_044w,DO-1D-3039,1D,23,44,44,10,4112,G23W1,6-12 months,8/10/16 months
DO_1D_3039_069w,DO-1D-3039,1D,25,69,69,16,4112,G23W1,13-18 months,8/10/16 months
DO_1D_3039_148w,DO-1D-3039,1D,31,148,148,34,4112,G23W1,>=31 months,34+months
DO_20_1185_021w,DO-20-1185,20,119,21,21,5,6534,G28W2,<=5 months,5 months
DO_20_1185_044w,DO-20-1185,20,121,44,44,10,6534,G28W2,6-12 months,8/10/16 months
DO_AL_0117_096w,DO-AL-0117,AL,78,96,96,22,5878,G26W2,19-24 months,22/28 months
DO_AL_0117_044w,DO-AL-0117,AL,76,44,44,10,5878,G26W2,6-12 months,8/10/16 months
DO_AL_0117_120w,DO-AL-0117,AL,80,120,121,28,5878,G26W2,25-30 months,22/28 months
DO_AL_0117_148w,DO-AL-0117,AL,82,148,148,34,5878,G26W2,>=31 months,34+months
DO_AL_0117_069w,DO-AL-0117,AL,77,69,69,16,5878,G26W2,13-18 months,8/10/16 months
DO_20_1147_021w,DO-20-1147,20,96,21,21,5,6303,G27W2,<=5 months,5 months
DO_20_1147_096w,DO-20-1147,20,102,96,96,22,6303,G27W2,19-24 months,22/28 months
DO_20_1147_069w,DO-20-1147,20,100,69,69,16,6303,G27W2,13-18 months,8/10/16 months
DO_20_1147_044w,DO-20-1147,20,98,44,44,10,6303,G27W2,6-12 months,8/10/16 months
DO_20_1106_096w,DO-20-1106,20,74,96,96,22,5838,G26W1,19-24 months,22/28 months
DO_20_1106_044w,DO-20-1106,20,70,44,44,10,5838,G26W1,6-12 months,8/10/16 months
DO_20_1106_069w,DO-20-1106,20,72,69,69,16,5838,G26W1,13-18 months,8/10/16 months
DO_2D_4149_121w,DO-2D-4149,2D,105,121,121,28,6299,G27W2,25-30 months,22/28 months
DO_2D_4149_148w,DO-2D-4149,2D,107,148,148,34,6299,G27W2,>=31 months,34+months
DO_2D_4149_069w,DO-2D-4149,2D,101,69,69,16,6299,G27W2,13-18 months,8/10/16 months
DO_2D_4149_096w,DO-2D-4149,2D,103,96,96,22,6299,G27W2,19-24 months,22/28 months
DO_40_2089_022w,DO-40-2089,40,58,22,21,5,5087,G24W2,<=5 months,5 months
DO_2D_4148_069w,DO-2D-4148,2D,101,69,69,16,6299,G27W2,13-18 months,8/10/16 months
DO_2D_4148_096w,DO-2D-4148,2D,103,96,96,22,6299,G27W2,19-24 months,22/28 months
DO_2D_4148_148w,DO-2D-4148,2D,107,148,148,34,6299,G27W2,>=31 months,34+months
DO_2D_4148_121w,DO-2D-4148,2D,105,121,121,28,6299,G27W2,25-30 months,22/28 months
DO_2D_4148_021w,DO-2D-4148,2D,97,21,21,5,6299,G27W2,<=5 months,5 months
DO_40_2170_021w,DO-40-2170,40,109,21,21,5,6474,G28W1,<=5 months,5 months
DO_40_2170_044w,DO-40-2170,40,112,44,44,10,6474,G28W1,6-12 months,8/10/16 months
DO_40_2170_097w,DO-40-2170,40,115,97,96,22,6474,G28W1,19-24 months,22/28 months
DO_40_2170_069w,DO-40-2170,40,114,69,69,16,6474,G28W1,13-18 months,8/10/16 months
DO_2D_4135_044w,DO-2D-4135,2D,88,44,44,10,6190,G27W1,6-12 months,8/10/16 months
DO_1D_3190_021w,DO-1D-3190,1D,120,21,21,5,6538,G28W2,<=5 months,5 months
DO_1D_3190_096w,DO-1D-3190,1D,126,96,96,22,6538,G28W2,19-24 months,22/28 months
DO_1D_3190_069w,DO-1D-3190,1D,124,69,69,16,6538,G28W2,13-18 months,8/10/16 months
DO_1D_3190_122w,DO-1D-3190,1D,127,122,121,28,6538,G28W2,25-30 months,22/28 months
DO_2D_4012_044w,DO-2D-4012,2D,2,44,44,10,3313,G22W1,6-12 months,8/10/16 months
DO_2D_4012_148w,DO-2D-4012,2D,7,148,148,34,3313,G22W1,>=31 months,34+months
DO_2D_4012_069w,DO-2D-4012,2D,5,69,69,16,3313,G22W1,13-18 months,8/10/16 months
DO_2D_4012_038w,DO-2D-4012,2D,4,38,35,8,3313,G22W1,6-12 months,8/10/16 months
DO_2D_4012_174w,DO-2D-4012,2D,7,174,174,40,3313,G22W1,>=31 months,34+months
DO_2D_4012_121w,DO-2D-4012,2D,6,121,121,28,3313,G22W1,25-30 months,22/28 months
DO_2D_4012_097w,DO-2D-4012,2D,6,97,96,22,3313,G22W1,19-24 months,22/28 months
DO_20_1165_121w,DO-20-1165,20,116,121,121,28,6471,G28W1,25-30 months,22/28 months
DO_20_1165_021w,DO-20-1165,20,108,21,21,5,6471,G28W1,<=5 months,5 months
DO_20_1165_044w,DO-20-1165,20,111,44,44,10,6471,G28W1,6-12 months,8/10/16 months
DO_20_1165_097w,DO-20-1165,20,115,97,96,22,6471,G28W1,19-24 months,22/28 months
DO_AL_0184_069w,DO-AL-0184,AL,122,69,69,16,6531,G28W2,13-18 months,8/10/16 months
DO_AL_0184_096w,DO-AL-0184,AL,125,96,96,22,6531,G28W2,19-24 months,22/28 months
DO_AL_0184_122w,DO-AL-0184,AL,127,122,121,28,6531,G28W2,25-30 months,22/28 months
DO_AL_0184_021w,DO-AL-0184,AL,118,21,21,5,6531,G28W2,<=5 months,5 months
DO_40_2145_021w,DO-40-2145,40,97,21,21,5,6305,G27W2,<=5 months,5 months
DO_40_2145_069w,DO-40-2145,40,101,69,69,16,6305,G27W2,13-18 months,8/10/16 months
DO_40_2145_096w,DO-40-2145,40,102,96,96,22,6305,G27W2,19-24 months,22/28 months
DO_40_2145_148w,DO-40-2145,40,106,148,148,34,6305,G27W2,>=31 months,34+months
DO_1D_3049_069w,DO-1D-3049,1D,39,69,69,16,4340,G23W2,13-18 months,8/10/16 months
DO_1D_3049_096w,DO-1D-3049,1D,42,96,96,22,4340,G23W2,19-24 months,22/28 months
DO_1D_3049_020w,DO-1D-3049,1D,34,20,21,5,4340,G23W2,<=5 months,5 months
DO_AL_0168_021w,DO-AL-0168,AL,107,21,21,5,6469,G28W1,<=5 months,5 months
DO_20_1180_096w,DO-20-1180,20,126,96,96,22,6533,G28W2,19-24 months,22/28 months
DO_20_1180_021w,DO-20-1180,20,118,21,21,5,6533,G28W2,<=5 months,5 months
DO_20_1180_044w,DO-20-1180,20,121,44,44,10,6533,G28W2,6-12 months,8/10/16 months
DO_20_1065_021w,DO-20-1065,20,46,21,21,5,4972,G24W1,<=5 months,5 months
DO_20_1065_120w,DO-20-1065,20,54,120,121,28,4972,G24W1,25-30 months,22/28 months
DO_20_1065_068w,DO-20-1065,20,50,68,69,16,4972,G24W1,13-18 months,8/10/16 months
DO_20_1065_095w,DO-20-1065,20,52,95,96,22,4972,G24W1,19-24 months,22/28 months
DO_20_1065_148w,DO-20-1065,20,56,148,148,34,4972,G24W1,>=31 months,34+months
DO_20_1109_069w,DO-20-1109,20,72,69,69,16,5838,G26W1,13-18 months,8/10/16 months
DO_20_1109_044w,DO-20-1109,20,70,44,44,10,5838,G26W1,6-12 months,8/10/16 months
DO_20_1109_173w,DO-20-1109,20,75,173,174,40,5838,G26W1,>=31 months,34+months
DO_20_1109_148w,DO-20-1109,20,74,148,148,34,5838,G26W1,>=31 months,34+months
DO_20_1109_096w,DO-20-1109,20,74,96,96,22,5838,G26W1,19-24 months,22/28 months
DO_20_1109_020w,DO-20-1109,20,68,20,21,5,5838,G26W1,<=5 months,5 months
DO_AL_0145_069w,DO-AL-0145,AL,100,69,69,16,6301,G27W2,13-18 months,8/10/16 months
DO_AL_0145_096w,DO-AL-0145,AL,101,96,96,22,6301,G27W2,19-24 months,22/28 months
DO_AL_0145_021w,DO-AL-0145,AL,93,21,21,5,6301,G27W2,<=5 months,5 months
DO_AL_0145_044w,DO-AL-0145,AL,98,44,44,10,6301,G27W2,6-12 months,8/10/16 months
DO_20_1105_069w,DO-20-1105,20,72,69,69,16,5838,G26W1,13-18 months,8/10/16 months
DO_20_1105_044w,DO-20-1105,20,70,44,44,10,5838,G26W1,6-12 months,8/10/16 months
DO_20_1105_020w,DO-20-1105,20,68,20,21,5,5838,G26W1,<=5 months,5 months
DO_40_2040_023w,DO-40-2040,40,18,23,21,5,4108,G23W1,<=5 months,5 months
DO_40_2040_069w,DO-40-2040,40,25,69,69,16,4108,G23W1,13-18 months,8/10/16 months
DO_40_2040_044w,DO-40-2040,40,23,44,44,10,4108,G23W1,6-12 months,8/10/16 months
DO_20_1058_069w,DO-20-1058,20,38,69,69,16,4337,G23W2,13-18 months,8/10/16 months
DO_20_1058_148w,DO-20-1058,20,45,148,148,34,4337,G23W2,>=31 months,34+months
DO_20_1058_121w,DO-20-1058,20,44,121,121,28,4337,G23W2,25-30 months,22/28 months
DO_20_1058_096w,DO-20-1058,20,41,96,96,22,4337,G23W2,19-24 months,22/28 months
DO_40_2153_021w,DO-40-2153,40,97,21,21,5,6306,G27W2,<=5 months,5 months
DO_40_2153_121w,DO-40-2153,40,105,121,121,28,6306,G27W2,25-30 months,22/28 months
DO_40_2153_096w,DO-40-2153,40,102,96,96,22,6306,G27W2,19-24 months,22/28 months
DO_40_2153_069w,DO-40-2153,40,101,69,69,16,6306,G27W2,13-18 months,8/10/16 months
DO_40_2153_174w,DO-40-2153,40,129,174,174,40,6306,G27W2,>=31 months,34+months
DO_40_2153_148w,DO-40-2153,40,106,148,148,34,6306,G27W2,>=31 months,34+months
DO_20_1051_096w,DO-20-1051,20,41,96,96,22,4335,G23W2,19-24 months,22/28 months
DO_20_1051_148w,DO-20-1051,20,45,148,148,34,4335,G23W2,>=31 months,34+months
DO_20_1051_020w,DO-20-1051,20,33,20,21,5,4335,G23W2,<=5 months,5 months
DO_AL_0186_021w,DO-AL-0186,AL,118,21,21,5,6532,G28W2,<=5 months,5 months
DO_AL_0186_069w,DO-AL-0186,AL,122,69,69,16,6532,G28W2,13-18 months,8/10/16 months
DO_AL_0187_021w,DO-AL-0187,AL,118,21,21,5,6532,G28W2,<=5 months,5 months
DO_1D_3078_021w,DO-1D-3078,1D,48,21,21,5,4977,G24W1,<=5 months,5 months
DO_1D_3170_121w,DO-1D-3170,1D,116,121,121,28,6476,G28W1,25-30 months,22/28 months
DO_1D_3170_069w,DO-1D-3170,1D,114,69,69,16,6476,G28W1,13-18 months,8/10/16 months
DO_1D_3170_097w,DO-1D-3170,1D,115,97,96,22,6476,G28W1,19-24 months,22/28 months
DO_1D_3170_148w,DO-1D-3170,1D,117,148,148,34,6476,G28W1,>=31 months,34+months
DO_40_2115_200w,DO-40-2115,40,82,200,200,46,5882,G26W2,>=31 months,34+months
DO_40_2115_120w,DO-40-2115,40,80,120,121,28,5882,G26W2,25-30 months,22/28 months
DO_40_2115_044w,DO-40-2115,40,77,44,44,10,5882,G26W2,6-12 months,8/10/16 months
DO_40_2115_175w,DO-40-2115,40,82,175,174,40,5882,G26W2,>=31 months,34+months
DO_40_2115_069w,DO-40-2115,40,78,69,69,16,5882,G26W2,13-18 months,8/10/16 months
DO_40_2115_021w,DO-40-2115,40,75,21,21,5,5882,G26W2,<=5 months,5 months
DO_40_2082_022w,DO-40-2082,40,57,22,21,5,5085,G24W2,<=5 months,5 months
DO_AL_0006_038w,DO-AL-0006,AL,3,38,35,8,3297,G22W1,6-12 months,8/10/16 months
DO_AL_0006_097w,DO-AL-0006,AL,6,97,96,22,3297,G22W1,19-24 months,22/28 months
DO_AL_0006_069w,DO-AL-0006,AL,4,69,69,16,3297,G22W1,13-18 months,8/10/16 months
DO_AL_0035_023w,DO-AL-0035,AL,17,23,21,5,4104,G23W1,<=5 months,5 months
DO_AL_0035_069w,DO-AL-0035,AL,24,69,69,16,4104,G23W1,13-18 months,8/10/16 months
DO_20_1028_121w,DO-20-1028,20,15,121,121,28,3392,G22W2,25-30 months,22/28 months
DO_20_1028_069w,DO-20-1028,20,12,69,69,16,3392,G22W2,13-18 months,8/10/16 months
